ID,Name,Keywords,,MasterID
4400,SP_Summaries_pgram_hamm_linfitsemilog_all_a2,FourierSpectrum,,911
4401,SP_Summaries_pgram_hamm_linfitsemilog_all_sigrat,FourierSpectrum,,911
4402,SP_Summaries_pgram_hamm_linfitsemilog_all_sigma,FourierSpectrum,,911
4403,SP_Summaries_pgram_hamm_linfitsemilog_all_sea1,FourierSpectrum,,911
4404,SP_Summaries_pgram_hamm_area_2_1,FourierSpectrum,,911
4405,SP_Summaries_pgram_hamm_logarea_2_1,FourierSpectrum,,911
4406,SP_Summaries_pgram_hamm_area_2_2,FourierSpectrum,,911
4407,SP_Summaries_pgram_hamm_logarea_2_2,FourierSpectrum,,911
4408,SP_Summaries_pgram_hamm_statav2_m,FourierSpectrum,,911
4409,SP_Summaries_pgram_hamm_statav2_s,FourierSpectrum,,911
4410,SP_Summaries_pgram_hamm_area_3_1,FourierSpectrum,,911
4411,SP_Summaries_pgram_hamm_logarea_3_1,FourierSpectrum,,911
4412,SP_Summaries_pgram_hamm_area_3_2,FourierSpectrum,,911
4413,SP_Summaries_pgram_hamm_logarea_3_2,FourierSpectrum,,911
4414,SP_Summaries_pgram_hamm_area_3_3,FourierSpectrum,,911
4415,SP_Summaries_pgram_hamm_logarea_3_3,FourierSpectrum,,911
4416,SP_Summaries_pgram_hamm_statav3_m,FourierSpectrum,,911
4417,SP_Summaries_pgram_hamm_statav3_s,FourierSpectrum,,911
4418,SP_Summaries_pgram_hamm_area_4_1,FourierSpectrum,,911
4419,SP_Summaries_pgram_hamm_logarea_4_1,FourierSpectrum,,911
4420,SP_Summaries_pgram_hamm_area_4_2,FourierSpectrum,,911
4421,SP_Summaries_pgram_hamm_logarea_4_2,FourierSpectrum,,911
4422,SP_Summaries_pgram_hamm_area_4_3,FourierSpectrum,,911
4423,SP_Summaries_pgram_hamm_logarea_4_3,FourierSpectrum,,911
4424,SP_Summaries_pgram_hamm_area_4_4,FourierSpectrum,,911
4425,SP_Summaries_pgram_hamm_logarea_4_4,FourierSpectrum,,911
4426,SP_Summaries_pgram_hamm_statav4_m,FourierSpectrum,,911
4427,SP_Summaries_pgram_hamm_statav4_s,FourierSpectrum,,911
4428,SP_Summaries_pgram_hamm_area_5_1,FourierSpectrum,,911
4429,SP_Summaries_pgram_hamm_logarea_5_1,FourierSpectrum,,911
4430,SP_Summaries_pgram_hamm_area_5_2,FourierSpectrum,,911
4431,SP_Summaries_pgram_hamm_logarea_5_2,FourierSpectrum,,911
4432,SP_Summaries_pgram_hamm_area_5_3,FourierSpectrum,,911
4433,SP_Summaries_pgram_hamm_logarea_5_3,FourierSpectrum,,911
4434,SP_Summaries_pgram_hamm_area_5_4,FourierSpectrum,,911
4435,SP_Summaries_pgram_hamm_logarea_5_4,FourierSpectrum,,911
4436,SP_Summaries_pgram_hamm_area_5_5,FourierSpectrum,,911
4437,SP_Summaries_pgram_hamm_logarea_5_5,FourierSpectrum,,911
4438,SP_Summaries_pgram_hamm_statav5_m,FourierSpectrum,,911
4439,SP_Summaries_pgram_hamm_statav5_s,FourierSpectrum,,911
4440,SP_Summaries_pgram_hamm_ncross_f05,FourierSpectrum,,911
4441,SP_Summaries_pgram_hamm_ncross_f01,FourierSpectrum,,911
4442,SP_Summaries_pgram_hamm_ncross_f02,FourierSpectrum,,911
4443,SP_Summaries_welch_rect_maxS,FourierSpectrum,,912
4444,SP_Summaries_welch_rect_maxw,FourierSpectrum,,912
4445,SP_Summaries_welch_rect_maxWidth,FourierSpectrum,,912
4446,SP_Summaries_welch_rect_numPeaks,FourierSpectrum,,912
4447,SP_Summaries_welch_rect_numPromPeaks_1,FourierSpectrum,,912
4448,SP_Summaries_welch_rect_numPromPeaks_2,FourierSpectrum,,912
4449,SP_Summaries_welch_rect_numPromPeaks_5,FourierSpectrum,,912
4450,SP_Summaries_welch_rect_numPeaks_overmean,FourierSpectrum,,912
4451,SP_Summaries_welch_rect_maxProm,FourierSpectrum,,912
4452,SP_Summaries_welch_rect_meanProm_2,FourierSpectrum,,912
4453,SP_Summaries_welch_rect_meanPeakWidth_prom2,FourierSpectrum,,912
4454,SP_Summaries_welch_rect_width_weighted_prom,FourierSpectrum,,912
4455,SP_Summaries_welch_rect_peakPower_2,FourierSpectrum,,912
4456,SP_Summaries_welch_rect_peakPower_5,FourierSpectrum,,912
4457,SP_Summaries_welch_rect_peakPower_prom2,FourierSpectrum,,912
4458,SP_Summaries_welch_rect_w_weighted_peak_prom,FourierSpectrum,,912
4459,SP_Summaries_welch_rect_w_weighted_peak_height,FourierSpectrum,,912
4460,SP_Summaries_welch_rect_numPeaks_50power,FourierSpectrum,,912
4461,SP_Summaries_welch_rect_peakpower_1,FourierSpectrum,,912
4462,SP_Summaries_welch_rect_iqr,FourierSpectrum,,912
4463,SP_Summaries_welch_rect_logiqr,FourierSpectrum,,912
4464,SP_Summaries_welch_rect_q25,FourierSpectrum,,912
4465,SP_Summaries_welch_rect_median,FourierSpectrum,,912
4466,SP_Summaries_welch_rect_q75,FourierSpectrum,,912
4467,SP_Summaries_welch_rect_std,FourierSpectrum,,912
4468,SP_Summaries_welch_rect_stdlog,FourierSpectrum,,912
4469,SP_Summaries_welch_rect_logstd,FourierSpectrum,,912
4470,SP_Summaries_welch_rect_mean,FourierSpectrum,,912
4471,SP_Summaries_welch_rect_logmean,FourierSpectrum,,912
4472,SP_Summaries_welch_rect_mom3,FourierSpectrum,,912
4473,SP_Summaries_welch_rect_mom4,FourierSpectrum,,912
4474,SP_Summaries_welch_rect_mom5,FourierSpectrum,,912
4475,SP_Summaries_welch_rect_ac1,FourierSpectrum,,912
4476,SP_Summaries_welch_rect_ac2,FourierSpectrum,,912
4477,SP_Summaries_welch_rect_tau,FourierSpectrum,,912
4478,SP_Summaries_welch_rect_wmax_5,FourierSpectrum,,912
4479,SP_Summaries_welch_rect_wmax_10,FourierSpectrum,,912
4480,SP_Summaries_welch_rect_wmax_25,FourierSpectrum,,912
4481,SP_Summaries_welch_rect_centroid,FourierSpectrum,,912
4482,SP_Summaries_welch_rect_wmax_75,FourierSpectrum,,912
4483,SP_Summaries_welch_rect_wmax_90,FourierSpectrum,,912
4484,SP_Summaries_welch_rect_wmax_95,FourierSpectrum,,912
4485,SP_Summaries_welch_rect_wmax_99,FourierSpectrum,,912
4486,SP_Summaries_welch_rect_w10_90,FourierSpectrum,,912
4487,SP_Summaries_welch_rect_w25_75,FourierSpectrum,,912
4488,SP_Summaries_welch_rect_fpoly2csS_p1,FourierSpectrum,,912
4489,SP_Summaries_welch_rect_fpoly2csS_p2,FourierSpectrum,,912
4490,SP_Summaries_welch_rect_fpoly2csS_p3,FourierSpectrum,,912
4491,SP_Summaries_welch_rect_fpoly2_sse,FourierSpectrum,,912
4492,SP_Summaries_welch_rect_fpoly2_r2,FourierSpectrum,,912
4493,SP_Summaries_welch_rect_fpoly2_rmse,FourierSpectrum,,912
4494,SP_Summaries_welch_rect_fpolysat_a,FourierSpectrum,,912
4495,SP_Summaries_welch_rect_fpolysat_b,FourierSpectrum,,912
4496,SP_Summaries_welch_rect_fpolysat_r2,FourierSpectrum,,912
4497,SP_Summaries_welch_rect_fpolysat_rmse,FourierSpectrum,,912
4498,SP_Summaries_welch_rect_spect_shann_ent,FourierSpectrum,,912
4499,SP_Summaries_welch_rect_spect_shann_ent_norm,FourierSpectrum,,912
4500,SP_Summaries_welch_rect_sfm,FourierSpectrum,,912
4501,SP_Summaries_welch_rect_areatopeak,FourierSpectrum,,912
4502,SP_Summaries_welch_rect_ylogareatopeak,FourierSpectrum,,912
4503,SP_Summaries_welch_rect_linfitloglog_all_a1,FourierSpectrum,,912
4504,SP_Summaries_welch_rect_linfitloglog_all_a2,FourierSpectrum,,912
4505,SP_Summaries_welch_rect_linfitloglog_all_sigrat,FourierSpectrum,,912
4506,SP_Summaries_welch_rect_linfitloglog_all_sigma,FourierSpectrum,,912
4507,SP_Summaries_welch_rect_linfitloglog_all_sea1,FourierSpectrum,,912
4508,SP_Summaries_welch_rect_linfitloglog_lf_a1,FourierSpectrum,,912
4509,SP_Summaries_welch_rect_linfitloglog_lf_a2,FourierSpectrum,,912
4510,SP_Summaries_welch_rect_linfitloglog_lf_sigrat,FourierSpectrum,,912
4511,SP_Summaries_welch_rect_linfitloglog_lf_sigma,FourierSpectrum,,912
4512,SP_Summaries_welch_rect_linfitloglog_lf_sea1,FourierSpectrum,,912
4513,SP_Summaries_welch_rect_linfitloglog_hf_a1,FourierSpectrum,,912
4514,SP_Summaries_welch_rect_linfitloglog_hf_a2,FourierSpectrum,,912
4515,SP_Summaries_welch_rect_linfitloglog_hf_sigrat,FourierSpectrum,,912
4516,SP_Summaries_welch_rect_linfitloglog_hf_sigma,FourierSpectrum,,912
4517,SP_Summaries_welch_rect_linfitloglog_hf_sea1,FourierSpectrum,,912
4518,SP_Summaries_welch_rect_linfitloglog_mf_a1,FourierSpectrum,,912
4519,SP_Summaries_welch_rect_linfitloglog_mf_a2,FourierSpectrum,,912
4520,SP_Summaries_welch_rect_linfitloglog_mf_sigrat,FourierSpectrum,,912
4521,SP_Summaries_welch_rect_linfitloglog_mf_sigma,FourierSpectrum,,912
4522,SP_Summaries_welch_rect_linfitloglog_mf_sea1,FourierSpectrum,,912
4523,SP_Summaries_welch_rect_linfitsemilog_all_a1,FourierSpectrum,,912
4524,SP_Summaries_welch_rect_linfitsemilog_all_a2,FourierSpectrum,,912
4525,SP_Summaries_welch_rect_linfitsemilog_all_sigrat,FourierSpectrum,,912
4526,SP_Summaries_welch_rect_linfitsemilog_all_sigma,FourierSpectrum,,912
4527,SP_Summaries_welch_rect_linfitsemilog_all_sea1,FourierSpectrum,,912
4528,SP_Summaries_welch_rect_area_2_1,FourierSpectrum,,912
4529,SP_Summaries_welch_rect_logarea_2_1,FourierSpectrum,,912
4530,SP_Summaries_welch_rect_area_2_2,FourierSpectrum,,912
4531,SP_Summaries_welch_rect_logarea_2_2,FourierSpectrum,,912
4532,SP_Summaries_welch_rect_statav2_m,FourierSpectrum,,912
4533,SP_Summaries_welch_rect_statav2_s,FourierSpectrum,,912
4534,SP_Summaries_welch_rect_area_3_1,FourierSpectrum,,912
4535,SP_Summaries_welch_rect_logarea_3_1,FourierSpectrum,,912
4536,SP_Summaries_welch_rect_area_3_2,FourierSpectrum,,912
4537,SP_Summaries_welch_rect_logarea_3_2,FourierSpectrum,,912
4538,SP_Summaries_welch_rect_area_3_3,FourierSpectrum,,912
4539,SP_Summaries_welch_rect_logarea_3_3,FourierSpectrum,,912
4540,SP_Summaries_welch_rect_statav3_m,FourierSpectrum,,912
4541,SP_Summaries_welch_rect_statav3_s,FourierSpectrum,,912
4542,SP_Summaries_welch_rect_area_4_1,FourierSpectrum,,912
4543,SP_Summaries_welch_rect_logarea_4_1,FourierSpectrum,,912
4544,SP_Summaries_welch_rect_area_4_2,FourierSpectrum,,912
4545,SP_Summaries_welch_rect_logarea_4_2,FourierSpectrum,,912
4546,SP_Summaries_welch_rect_area_4_3,FourierSpectrum,,912
4547,SP_Summaries_welch_rect_logarea_4_3,FourierSpectrum,,912
4548,SP_Summaries_welch_rect_area_4_4,FourierSpectrum,,912
4549,SP_Summaries_welch_rect_logarea_4_4,FourierSpectrum,,912
4550,SP_Summaries_welch_rect_statav4_m,FourierSpectrum,,912
4551,SP_Summaries_welch_rect_statav4_s,FourierSpectrum,,912
4552,SP_Summaries_welch_rect_area_5_1,FourierSpectrum,,912
4553,SP_Summaries_welch_rect_logarea_5_1,FourierSpectrum,,912
4554,SP_Summaries_welch_rect_area_5_2,FourierSpectrum,,912
4555,SP_Summaries_welch_rect_logarea_5_2,FourierSpectrum,,912
4556,SP_Summaries_welch_rect_area_5_3,FourierSpectrum,,912
4557,SP_Summaries_welch_rect_logarea_5_3,FourierSpectrum,,912
4558,SP_Summaries_welch_rect_area_5_4,FourierSpectrum,,912
4559,SP_Summaries_welch_rect_logarea_5_4,FourierSpectrum,,912
4560,SP_Summaries_welch_rect_area_5_5,FourierSpectrum,,912
4561,SP_Summaries_welch_rect_logarea_5_5,FourierSpectrum,,912
4562,SP_Summaries_welch_rect_statav5_m,FourierSpectrum,,912
4563,SP_Summaries_welch_rect_statav5_s,FourierSpectrum,,912
4564,SP_Summaries_welch_rect_ncross_f05,FourierSpectrum,,912
4565,SP_Summaries_welch_rect_ncross_f01,FourierSpectrum,,912
4566,SP_Summaries_welch_rect_ncross_f02,FourierSpectrum,,912
4567,SP_Summaries_fft_maxS,FourierSpectrum,,913
4568,SP_Summaries_fft_maxw,FourierSpectrum,,913
4569,SP_Summaries_fft_maxWidth,FourierSpectrum,,913
4570,SP_Summaries_fft_numPeaks,FourierSpectrum,,913
4571,SP_Summaries_fft_numPromPeaks_1,FourierSpectrum,,913
4572,SP_Summaries_fft_numPromPeaks_2,FourierSpectrum,,913
4573,SP_Summaries_fft_numPromPeaks_5,FourierSpectrum,,913
4574,SP_Summaries_fft_numPeaks_overmean,FourierSpectrum,,913
4575,SP_Summaries_fft_maxProm,FourierSpectrum,,913
4576,SP_Summaries_fft_meanProm_2,FourierSpectrum,,913
4577,SP_Summaries_fft_meanPeakWidth_prom2,FourierSpectrum,,913
4578,SP_Summaries_fft_width_weighted_prom,FourierSpectrum,,913
4579,SP_Summaries_fft_peakPower_2,FourierSpectrum,,913
4580,SP_Summaries_fft_peakPower_5,FourierSpectrum,,913
4581,SP_Summaries_fft_peakPower_prom2,FourierSpectrum,,913
4582,SP_Summaries_fft_w_weighted_peak_prom,FourierSpectrum,,913
4583,SP_Summaries_fft_w_weighted_peak_height,FourierSpectrum,,913
4584,SP_Summaries_fft_numPeaks_50power,FourierSpectrum,,913
4585,SP_Summaries_fft_peakpower_1,FourierSpectrum,,913
4586,SP_Summaries_fft_iqr,FourierSpectrum,,913
4587,SP_Summaries_fft_logiqr,FourierSpectrum,,913
4588,SP_Summaries_fft_q25,FourierSpectrum,,913
4589,SP_Summaries_fft_median,FourierSpectrum,,913
4590,SP_Summaries_fft_q75,FourierSpectrum,,913
4591,SP_Summaries_fft_std,FourierSpectrum,,913
4592,SP_Summaries_fft_stdlog,FourierSpectrum,,913
4593,SP_Summaries_fft_logstd,FourierSpectrum,,913
4594,SP_Summaries_fft_mean,FourierSpectrum,,913
4595,SP_Summaries_fft_logmean,FourierSpectrum,,913
4596,SP_Summaries_fft_mom3,FourierSpectrum,,913
4597,SP_Summaries_fft_mom4,FourierSpectrum,,913
4598,SP_Summaries_fft_mom5,FourierSpectrum,,913
4599,SP_Summaries_fft_ac1,FourierSpectrum,,913
4600,SP_Summaries_fft_ac2,FourierSpectrum,,913
4601,SP_Summaries_fft_tau,FourierSpectrum,,913
4602,SP_Summaries_fft_wmax_5,FourierSpectrum,,913
4603,SP_Summaries_fft_wmax_10,FourierSpectrum,,913
4604,SP_Summaries_fft_wmax_25,FourierSpectrum,,913
4605,SP_Summaries_fft_centroid,FourierSpectrum,,913
4606,SP_Summaries_fft_wmax_75,FourierSpectrum,,913
4607,SP_Summaries_fft_wmax_90,FourierSpectrum,,913
4608,SP_Summaries_fft_wmax_95,FourierSpectrum,,913
4609,SP_Summaries_fft_wmax_99,FourierSpectrum,,913
4610,SP_Summaries_fft_w10_90,FourierSpectrum,,913
4611,SP_Summaries_fft_w25_75,FourierSpectrum,,913
4612,SP_Summaries_fft_fpoly2csS_p1,FourierSpectrum,,913
4613,SP_Summaries_fft_fpoly2csS_p2,FourierSpectrum,,913
4614,SP_Summaries_fft_fpoly2csS_p3,FourierSpectrum,,913
4615,SP_Summaries_fft_fpoly2_sse,FourierSpectrum,,913
4616,SP_Summaries_fft_fpoly2_r2,FourierSpectrum,,913
4617,SP_Summaries_fft_fpoly2_rmse,FourierSpectrum,,913
4618,SP_Summaries_fft_fpolysat_a,FourierSpectrum,,913
4619,SP_Summaries_fft_fpolysat_b,FourierSpectrum,,913
4620,SP_Summaries_fft_fpolysat_r2,FourierSpectrum,,913
4621,SP_Summaries_fft_fpolysat_rmse,FourierSpectrum,,913
4622,SP_Summaries_fft_spect_shann_ent,FourierSpectrum,,913
4623,SP_Summaries_fft_spect_shann_ent_norm,FourierSpectrum,,913
4624,SP_Summaries_fft_sfm,FourierSpectrum,,913
4625,SP_Summaries_fft_areatopeak,FourierSpectrum,,913
4626,SP_Summaries_fft_ylogareatopeak,FourierSpectrum,,913
4627,SP_Summaries_fft_linfitloglog_all_a1,FourierSpectrum,,913
4628,SP_Summaries_fft_linfitloglog_all_a2,FourierSpectrum,,913
4629,SP_Summaries_fft_linfitloglog_all_sigrat,FourierSpectrum,,913
4630,SP_Summaries_fft_linfitloglog_all_sigma,FourierSpectrum,,913
4631,SP_Summaries_fft_linfitloglog_all_sea1,FourierSpectrum,,913
4632,SP_Summaries_fft_linfitloglog_lf_a1,FourierSpectrum,,913
4633,SP_Summaries_fft_linfitloglog_lf_a2,FourierSpectrum,,913
4634,SP_Summaries_fft_linfitloglog_lf_sigrat,FourierSpectrum,,913
4635,SP_Summaries_fft_linfitloglog_lf_sigma,FourierSpectrum,,913
4636,SP_Summaries_fft_linfitloglog_lf_sea1,FourierSpectrum,,913
4637,SP_Summaries_fft_linfitloglog_hf_a1,FourierSpectrum,,913
4638,SP_Summaries_fft_linfitloglog_hf_a2,FourierSpectrum,,913
4639,SP_Summaries_fft_linfitloglog_hf_sigrat,FourierSpectrum,,913
4640,SP_Summaries_fft_linfitloglog_hf_sigma,FourierSpectrum,,913
4641,SP_Summaries_fft_linfitloglog_hf_sea1,FourierSpectrum,,913
4642,SP_Summaries_fft_linfitloglog_mf_a1,FourierSpectrum,,913
4643,SP_Summaries_fft_linfitloglog_mf_a2,FourierSpectrum,,913
4644,SP_Summaries_fft_linfitloglog_mf_sigrat,FourierSpectrum,,913
4645,SP_Summaries_fft_linfitloglog_mf_sigma,FourierSpectrum,,913
4646,SP_Summaries_fft_linfitloglog_mf_sea1,FourierSpectrum,,913
4647,SP_Summaries_fft_linfitsemilog_all_a1,FourierSpectrum,,913
4648,SP_Summaries_fft_linfitsemilog_all_a2,FourierSpectrum,,913
4649,SP_Summaries_fft_linfitsemilog_all_sigrat,FourierSpectrum,,913
4650,SP_Summaries_fft_linfitsemilog_all_sigma,FourierSpectrum,,913
4651,SP_Summaries_fft_linfitsemilog_all_sea1,FourierSpectrum,,913
4652,SP_Summaries_fft_area_2_1,FourierSpectrum,,913
4653,SP_Summaries_fft_logarea_2_1,FourierSpectrum,,913
4654,SP_Summaries_fft_area_2_2,FourierSpectrum,,913
4655,SP_Summaries_fft_logarea_2_2,FourierSpectrum,,913
4656,SP_Summaries_fft_statav2_m,FourierSpectrum,,913
4657,SP_Summaries_fft_statav2_s,FourierSpectrum,,913
4658,SP_Summaries_fft_area_3_1,FourierSpectrum,,913
4659,SP_Summaries_fft_logarea_3_1,FourierSpectrum,,913
4660,SP_Summaries_fft_area_3_2,FourierSpectrum,,913
4661,SP_Summaries_fft_logarea_3_2,FourierSpectrum,,913
4662,SP_Summaries_fft_area_3_3,FourierSpectrum,,913
4663,SP_Summaries_fft_logarea_3_3,FourierSpectrum,,913
4664,SP_Summaries_fft_statav3_m,FourierSpectrum,,913
4665,SP_Summaries_fft_statav3_s,FourierSpectrum,,913
4666,SP_Summaries_fft_area_4_1,FourierSpectrum,,913
4667,SP_Summaries_fft_logarea_4_1,FourierSpectrum,,913
4668,SP_Summaries_fft_area_4_2,FourierSpectrum,,913
4669,SP_Summaries_fft_logarea_4_2,FourierSpectrum,,913
4670,SP_Summaries_fft_area_4_3,FourierSpectrum,,913
4671,SP_Summaries_fft_logarea_4_3,FourierSpectrum,,913
4672,SP_Summaries_fft_area_4_4,FourierSpectrum,,913
4673,SP_Summaries_fft_logarea_4_4,FourierSpectrum,,913
4674,SP_Summaries_fft_statav4_m,FourierSpectrum,,913
4675,SP_Summaries_fft_statav4_s,FourierSpectrum,,913
4676,SP_Summaries_fft_area_5_1,FourierSpectrum,,913
4677,SP_Summaries_fft_logarea_5_1,FourierSpectrum,,913
4678,SP_Summaries_fft_area_5_2,FourierSpectrum,,913
4679,SP_Summaries_fft_logarea_5_2,FourierSpectrum,,913
4680,SP_Summaries_fft_area_5_3,FourierSpectrum,,913
4681,SP_Summaries_fft_logarea_5_3,FourierSpectrum,,913
4682,SP_Summaries_fft_area_5_4,FourierSpectrum,,913
4683,SP_Summaries_fft_logarea_5_4,FourierSpectrum,,913
4684,SP_Summaries_fft_area_5_5,FourierSpectrum,,913
4685,SP_Summaries_fft_logarea_5_5,FourierSpectrum,,913
4686,SP_Summaries_fft_statav5_m,FourierSpectrum,,913
4687,SP_Summaries_fft_statav5_s,FourierSpectrum,,913
4688,SP_Summaries_fft_ncross_f05,FourierSpectrum,,913
4689,SP_Summaries_fft_ncross_f01,FourierSpectrum,,913
4690,SP_Summaries_fft_ncross_f02,FourierSpectrum,,913
4691,NL_crptool_fnn_10_2_mi_pdrop,"nonlinear,dimension,crptool",,914
4692,NL_crptool_fnn_10_2_mi_fnn2,"nonlinear,dimension,crptool",,914
4693,NL_crptool_fnn_10_2_mi_fnn3,"nonlinear,dimension,crptool",,914
4694,NL_crptool_fnn_10_2_mi_fnn4,"nonlinear,dimension,crptool",,914
4695,NL_crptool_fnn_10_2_mi_fnn5,"nonlinear,dimension,crptool",,914
4696,NL_crptool_fnn_10_2_mi_fnn6,"nonlinear,dimension,crptool",,914
4697,NL_crptool_fnn_10_2_mi_fnn7,"nonlinear,dimension,crptool",,914
4698,NL_crptool_fnn_10_2_mi_fnn8,"nonlinear,dimension,crptool",,914
4699,NL_crptool_fnn_10_2_mi_fnn9,"nonlinear,dimension,crptool",,914
4700,NL_crptool_fnn_10_2_mi_fnn10,"nonlinear,dimension,crptool",,914
4701,NL_crptool_fnn_10_2_mi_firstunder005,"nonlinear,dimension,crptool",,914
4702,NL_crptool_fnn_10_2_mi_firstunder01,"nonlinear,dimension,crptool",,914
4703,NL_crptool_fnn_10_2_mi_firstunder02,"nonlinear,dimension,crptool",,914
4704,NL_crptool_fnn_10_2_mi_firstunder05,"nonlinear,dimension,crptool",,914
4705,NL_crptool_fnn_10_2_mi_firstunder07,"nonlinear,dimension,crptool",,914
4706,NL_crptool_fnn_10_2_mi_firstunder08,"nonlinear,dimension,crptool",,914
4707,NL_crptool_fnn_10_2_ac_pdrop,"nonlinear,dimension,crptool",,915
4708,NL_crptool_fnn_10_2_ac_fnn2,"nonlinear,dimension,crptool",,915
4709,NL_crptool_fnn_10_2_ac_fnn3,"nonlinear,dimension,crptool",,915
4710,NL_crptool_fnn_10_2_ac_fnn4,"nonlinear,dimension,crptool",,915
4711,NL_crptool_fnn_10_2_ac_fnn5,"nonlinear,dimension,crptool",,915
4712,NL_crptool_fnn_10_2_ac_fnn6,"nonlinear,dimension,crptool",,915
4713,NL_crptool_fnn_10_2_ac_fnn7,"nonlinear,dimension,crptool",,915
4714,NL_crptool_fnn_10_2_ac_fnn8,"nonlinear,dimension,crptool",,915
4715,NL_crptool_fnn_10_2_ac_fnn9,"nonlinear,dimension,crptool",,915
4716,NL_crptool_fnn_10_2_ac_fnn10,"nonlinear,dimension,crptool",,915
4717,NL_crptool_fnn_10_2_ac_firstunder005,"nonlinear,dimension,crptool",,915
4718,NL_crptool_fnn_10_2_ac_firstunder01,"nonlinear,dimension,crptool",,915
4719,NL_crptool_fnn_10_2_ac_firstunder02,"nonlinear,dimension,crptool",,915
4720,NL_crptool_fnn_10_2_ac_firstunder05,"nonlinear,dimension,crptool",,915
4721,NL_crptool_fnn_10_2_ac_firstunder07,"nonlinear,dimension,crptool",,915
4722,NL_crptool_fnn_10_2_ac_firstunder08,"nonlinear,dimension,crptool",,915
4723,NL_crptool_fnn_10_2_1_pdrop,"nonlinear,dimension,crptool",,916
4724,NL_crptool_fnn_10_2_1_fnn2,"nonlinear,dimension,crptool",,916
4725,NL_crptool_fnn_10_2_1_fnn3,"nonlinear,dimension,crptool",,916
4726,NL_crptool_fnn_10_2_1_fnn4,"nonlinear,dimension,crptool",,916
4727,NL_crptool_fnn_10_2_1_fnn5,"nonlinear,dimension,crptool",,916
4728,NL_crptool_fnn_10_2_1_fnn6,"nonlinear,dimension,crptool",,916
4729,NL_crptool_fnn_10_2_1_fnn7,"nonlinear,dimension,crptool",,916
4730,NL_crptool_fnn_10_2_1_fnn8,"nonlinear,dimension,crptool",,916
4731,NL_crptool_fnn_10_2_1_fnn9,"nonlinear,dimension,crptool",,916
4732,NL_crptool_fnn_10_2_1_fnn10,"nonlinear,dimension,crptool",,916
4733,NL_crptool_fnn_10_2_1_firstunder005,"nonlinear,dimension,crptool",,916
4734,NL_crptool_fnn_10_2_1_firstunder01,"nonlinear,dimension,crptool",,916
4735,NL_crptool_fnn_10_2_1_firstunder02,"nonlinear,dimension,crptool",,916
4736,NL_crptool_fnn_10_2_1_firstunder05,"nonlinear,dimension,crptool",,916
4737,NL_crptool_fnn_10_2_1_firstunder07,"nonlinear,dimension,crptool",,916
4738,NL_crptool_fnn_10_2_1_firstunder08,"nonlinear,dimension,crptool",,916
4739,NL_TISEAN_fnn_ac_10_005_pfnn_1,"nonlinear,dimension,tisean",,917
4740,NL_TISEAN_fnn_ac_10_005_pfnn_2,"nonlinear,dimension,tisean",,917
4741,NL_TISEAN_fnn_ac_10_005_pfnn_3,"nonlinear,dimension,tisean",,917
4742,NL_TISEAN_fnn_ac_10_005_pfnn_4,"nonlinear,dimension,tisean",,917
4743,NL_TISEAN_fnn_ac_10_005_pfnn_5,"nonlinear,dimension,tisean",,917
4744,NL_TISEAN_fnn_ac_10_005_pfnn_6,"nonlinear,dimension,tisean",,917
4745,NL_TISEAN_fnn_ac_10_005_pfnn_7,"nonlinear,dimension,tisean",,917
4746,NL_TISEAN_fnn_ac_10_005_pfnn_8,"nonlinear,dimension,tisean",,917
4747,NL_TISEAN_fnn_ac_10_005_pfnn_9,"nonlinear,dimension,tisean",,917
4748,NL_TISEAN_fnn_ac_10_005_pfnn_10,"nonlinear,dimension,tisean",,917
4749,NL_TISEAN_fnn_ac_10_005_nHood2_1,"nonlinear,dimension,tisean",,917
4750,NL_TISEAN_fnn_ac_10_005_nHood2_2,"nonlinear,dimension,tisean",,917
4751,NL_TISEAN_fnn_ac_10_005_nHood2_3,"nonlinear,dimension,tisean",,917
4752,NL_TISEAN_fnn_ac_10_005_nHood2_4,"nonlinear,dimension,tisean",,917
4753,NL_TISEAN_fnn_ac_10_005_nHood2_5,"nonlinear,dimension,tisean",,917
4754,NL_TISEAN_fnn_ac_10_005_nHood2_6,"nonlinear,dimension,tisean",,917
4755,NL_TISEAN_fnn_ac_10_005_nHood2_7,"nonlinear,dimension,tisean",,917
4756,NL_TISEAN_fnn_ac_10_005_nHood2_8,"nonlinear,dimension,tisean",,917
4757,NL_TISEAN_fnn_ac_10_005_nHood2_9,"nonlinear,dimension,tisean",,917
4758,NL_TISEAN_fnn_ac_10_005_nHood2_10,"nonlinear,dimension,tisean",,917
4759,NL_TISEAN_fnn_ac_10_005_minpfnn,"nonlinear,dimension,tisean",,917
4760,NL_TISEAN_fnn_ac_10_005_meanpfnn,"nonlinear,dimension,tisean",,917
4761,NL_TISEAN_fnn_ac_10_005_stdpfnn,"nonlinear,dimension,tisean",,917
4762,NL_TISEAN_fnn_ac_10_005_meannHood2,"nonlinear,dimension,tisean",,917
4763,NL_TISEAN_fnn_ac_10_005_maxnHood2,"nonlinear,dimension,tisean",,917
4764,NL_TISEAN_fnn_ac_10_005_firstunder09,"nonlinear,dimension,tisean",,917
4765,NL_TISEAN_fnn_ac_10_005_firstunder08,"nonlinear,dimension,tisean",,917
4766,NL_TISEAN_fnn_ac_10_005_firstunder07,"nonlinear,dimension,tisean",,917
