Rank,Name,Keywords,Corr,pvalue,Signedcorrvalue,ID
767,SP_Summaries_fft_maxS,FourierSpectrum,0.382,5.2319708883181506e-36,0.382,4567
768,MF_CompareTestSets_y_ar_4_rand_25_01_1_mabserr_iqr,"model,prediction,stationarity",0.381,5.654458853975831e-36,-0.381,6997
769,NL_MS_nlpe_fnn_mi_ftbth,"nonlinear,prediction,model,slow",0.381,6.947552310708473e-36,0.381,6734
770,CO_AddNoise_1_even_10_fitexpb,"correlation,AMI,entropy",0.381,7.99861552036023e-36,-0.381,1196
771,NL_TSTL_LargestLyap_n1_01_001_3_1_4_to09max,"nonlinear,tstool",0.380,1.575217069123754e-35,0.380,5556
772,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_logrrange,"nonlinear,tstool,scaling,dimension",0.380,1.0345167799117427e-34,-0.380,5228
773,CO_AddNoise_ac_std1_10_pdec,"correlation,AMI,entropy",0.380,1.1566251009644315e-35,0.380,1241
774,MF_armax_3_1_05_1_ac1n,model,0.379,1.8473613208629072e-35,0.379,7247
775,DN_SimpleFit_gauss2_AC2_hsqrt,"distribution,gof,gauss2",0.379,2.4307919976463244e-35,0.379,3216
776,CO_AddNoise_ac_quantiles_10_pcrossmean,"correlation,AMI,entropy",0.379,1.6908550450539776e-35,-0.379,1183
777,NL_TSTL_dimensions_50_ac_fnnmar_bc_lfitm2,"nonlinear,tstool,scaling,dimension",0.378,2.2658209696291638e-34,0.378,5174
778,FC_LocalSimple_lfittau_swm,forecasting,0.378,2.352240401931361e-35,-0.378,3192
779,SY_SlidingWindow_lil_s2_1,stationarity,0.378,2.9557101353537134e-35,-0.378,697
780,MF_FitSubsegments_arsbc_uniform_25_01_orders_mean,"model,prediction,arfit",0.377,4.717590234227693e-35,0.377,6930
781,NL_MS_nlpe_2_mi_ftbth,"nonlinear,prediction,model",0.377,3.84363385407971e-35,0.377,6680
782,MF_arfit_1_8_sbc_res_siglev,"modelfit,arfit",0.377,4.1814796465846444e-35,-0.377,6616
783,ST_LocalExtrema_l50_minabsmin,"distribution,stationarity",0.377,3.582403829996855e-35,-0.377,3373
784,SY_SlidingWindow_ac1_s2_2,stationarity,0.377,4.422168302126669e-35,-0.377,721
785,MF_FitSubsegments_ss_2_uniform_25_01_fpe_max,"model,prediction",0.376,8.726335935976198e-35,-0.376,6966
786,NL_TISEAN_fnn_1_10_005_nHood2_1,"nonlinear,dimension,tisean",0.376,1.7657414613661636e-34,-0.376,4811
787,MF_CompareAR_1_10_05_minstdfromi,model,0.375,8.838532005371441e-35,-0.375,7220
788,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_iqr,"model,prediction,stationarity",0.375,1.0574753935293331e-34,-0.375,7053
789,NL_TSTL_LargestLyap_n1_01_001_3_mi_fnnmar_to07max,"nonlinear,tstool",0.375,1.6169931627193527e-34,0.375,5530
790,SB_BinaryStretch_lseq1,binary,0.375,1.1850011150385148e-34,-0.375,912
791,MF_armax_2_2_05_1_maxda,model,0.374,1.2267518238726876e-34,-0.374,7296
792,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_iqr,"model,prediction,arfit,stationarity",0.374,1.3323999736273097e-34,-0.374,7017
793,TSTL_localdensity_5_40_ac_fnnmar_minden,"nonlinear,tstool",0.374,2.142588725705852e-33,-0.374,5332
794,SC_FluctAnal_2_dfa_50_1_logi_stdssr,scaling,0.374,1.7716492035532492e-34,0.374,4147
795,PH_ForcePotential_sine_3_05_1_range,dynamicalSystem,0.374,1.5953191578791013e-34,0.374,1657
796,MF_StateSpace_n4sid_1_05_1_sbc1,model,0.373,2.109910392284564e-34,-0.373,7107
797,MF_CompareTestSets_y_ar_best_uniform_25_01_1_mabserr_std,"model,prediction,arfit,stationarity",0.373,2.247937800450476e-34,-0.373,7016
798,NL_TSTL_ReturnTime_005_1_005_n1_1_3_hhisthist,"nonlinear,tstool",0.373,1.9418482951162522e-34,0.373,5627
799,CO_AddNoise_1_quantiles_10_firstUnder25,"correlation,AMI,entropy",0.373,2.2007702854935923e-34,-0.373,1152
800,SC_FluctAnal_2_rsrange_50_logi_stdssr,scaling,0.372,3.1059787679415263e-34,0.372,4075
801,EN_Randomize_statdist_statav5fexpc,"entropy,slow,stationarity",0.372,3.0720402949958147e-34,-0.372,2911
802,PH_ForcePotential_sine_3_05_1_finaldev,dynamicalSystem,0.372,4.03046253266226e-34,0.372,1664
803,CO_AddNoise_ac_even_10_firstUnder25,"correlation,AMI,entropy",0.372,4.076391641314181e-34,-0.372,1209
804,SY_LocalGlobal_kurtosis_l500,"stationarity,distribution",0.372,3.5593042250866024e-34,0.372,834
805,SY_SlidingWindow_sampen_sampen10_1,stationarity,0.372,4.245033331989614e-34,-0.372,639
806,MF_ExpSmoothing_05_best_popt,model,0.371,6.404251524279029e-34,0.371,7358
807,MF_CompareTestSets_y_ss_2_uniform_25_01_1_rmserr_std,"model,prediction,stationarity",0.371,4.723868671782042e-34,-0.371,7052
808,MF_FitSubsegments_arsbc_rand_25_01_orders_mean,"model,prediction,arfit",0.371,5.112031165679863e-34,0.371,6941
809,NL_MS_nlpe_3_ac_ac2n,"nonlinear,prediction,model",0.371,1.7793691352044127e-33,0.371,6702
810,NL_TSTL_dimensions_50_ac_fnnmar_co_lfitmmax,"nonlinear,tstool,scaling,dimension",0.371,4.95930512731889e-33,0.371,5198
811,SC_FluctAnal_mag_2_dfa_50_2_logi_resac1,scaling,0.371,4.961565092658656e-34,0.371,4262
812,SC_FluctAnal_2_rsrangefit_50_1_logi_stdssr,scaling,0.371,5.052498146019824e-34,0.371,4099
813,MF_compare_GARCH_ar_1_3_1_3_min_meanarchps,model,0.370,8.087354276302258e-34,-0.370,7487
814,MF_FitSubsegments_ar_2_uniform_25_01_fpe_range,"model,prediction",0.370,8.685246571423711e-34,-0.370,6955
815,MF_FitSubsegments_ar_2_uniform_25_01_fpe_std,"model,prediction",0.370,1.0309311334826362e-33,-0.370,6951
816,NL_MS_nlpe_fnn_mi_acmnd0,"nonlinear,prediction,model,slow",0.370,1.3197156139024927e-33,0.370,6731
817,CO_AddNoise_1_std1_10_firstUnder50,"correlation,AMI,entropy",0.370,8.786752364602848e-34,-0.370,1227
818,EN_MS_LZcomplexity_9,"entropy,mex",0.370,7.672991655347334e-34,-0.370,1070
819,SB_MotifThree_diffquant_bc,"symbolic,motifs",0.369,1.1090996302921854e-33,-0.369,3780
820,DN_SimpleFit_exp1_AC2_hsqrt,"distribution,gof,exp1",0.369,1.1385954326316006e-33,0.369,3226
821,MF_compare_GARCH_ar_1_3_1_3_min_meanlbqps,model,0.368,2.0166587874818663e-33,-0.368,7493
822,SC_FluctAnal_2_dfa_50_2_logi_resac1,scaling,0.368,1.6650271496074696e-33,0.368,4166
823,MF_StateSpace_n4sid_2_05_1_popt,model,0.367,3.479289667370292e-33,0.367,7143
824,NL_TSTL_ReturnTime_005_1_005_n1_1_3_pg05,"nonlinear,tstool",0.367,2.866803254979068e-33,-0.367,5613
825,NL_TSTL_dimensions_50_ac_fnnmar_bc_maxscalingexp,"nonlinear,tstool,scaling,dimension",0.367,2.2615345848672267e-32,0.367,5280
826,CO_AddNoise_ac_kraskov1_4_fitexprmse,"correlation,AMI,entropy",0.367,3.695494006106586e-33,-0.367,1330
827,EN_MS_LZcomplexity_10,"entropy,mex",0.367,3.653553050056228e-33,-0.367,1071
828,EN_MS_LZcomplexity_8,"entropy,mex",0.367,3.358711109089945e-33,-0.367,1069
829,MF_StateSpace_n4sid_3_05_1_ac1n,model,0.366,5.252263097676315e-33,0.366,7180
830,NL_MS_nlpe_3_ac_maxonmean,"nonlinear,prediction,model",0.366,1.3547764024243997e-32,0.366,6692
831,CO_Embed2_Dist_tau_d_min,"correlation,embedding",0.366,3.967647432353412e-33,-0.366,2018
832,EN_MS_LZcomplexity_7,"entropy,mex",0.366,4.173366926087211e-33,-0.366,1068
833,SY_LocalGlobal_AC1_p1,stationarity,0.366,4.2561910554617244e-33,-0.366,851
834,MF_compare_GARCH_ar_1_3_1_3_min_maxarchps,model,0.365,9.282488437862119e-33,-0.365,7490
835,SB_TransitionMatrix_31_symdiff,"symbolic,transitionmat",0.365,6.248742580802741e-33,-0.365,1345
836,MF_armax_2_2_05_1_ac2n,model,0.364,1.161271149203547e-32,0.364,7314
837,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_iqr,"model,prediction,stationarity",0.364,1.046341145359115e-32,-0.364,6993
838,MF_CompareTestSets_y_ar_4_rand_25_01_1_rmserr_std,"model,prediction,stationarity",0.364,9.268663513331145e-33,-0.364,6992
839,FC_Surprise_T1_100_5_q_500_min,"information,symbolic",0.364,1.6552131450670406e-32,-0.364,2356
840,PH_ForcePotential_dblwell_3_001_01_ac50,dynamicalSystem,0.364,1.0399044156479039e-32,0.364,1651
841,SY_SlidingWindow_lil_ent10_2,stationarity,0.364,9.569727750968322e-33,0.364,718
842,WL_coeffs_db3_2_wb50m,wavelet,0.363,1.4985885978088274e-32,-0.363,6504
843,MF_compare_GARCH_ar_1_3_1_3_min_maxlbqps,model,0.362,2.3925581770895614e-32,-0.362,7496
844,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_iqr,"model,prediction,stationarity",0.362,2.570175865486374e-32,-0.362,7033
845,WL_coeffs_db3_max_wb75m,wavelet,0.362,2.712008404778299e-32,-0.362,6543
846,SD_TSTL_surrogates_1_100_2_trev_stdsurr,"nonlinear,tstool,correlation,surrogate",0.362,2.155415738750167e-32,-0.362,5686
847,MF_StateSpace_n4sid_2_05_1_ftbth,model,0.361,3.605285750395692e-32,0.361,7141
848,SY_RangeEvolve_nuql50,stationarity,0.361,3.4508909564091353e-32,-0.361,2281
849,SB_TransitionpAlphabet_20_ac_symd_a,"symbolic,transitionmat",0.361,4.54818650458618e-32,-0.361,1496
850,CP_wavelet_varchg_db3_5_10_001,"wavelet,varchg",0.361,4.1983123831512685e-32,-0.361,1058
851,MF_StateSpace_n4sid_2_05_1_ac2n,model,0.360,6.907090157984406e-32,0.360,7136
852,MF_CompareTestSets_y_ss_best_uniform_25_01_1_rmserr_std,"model,prediction,stationarity",0.360,6.843047558211794e-32,-0.360,7032
853,SC_FluctAnal_2_dfa_50_1_logi_resac1,scaling,0.360,6.776325640163665e-32,0.360,4142
854,SB_MotifThree_diffquant_ab,"symbolic,motifs",0.360,5.882284535934303e-32,-0.360,3776
855,MD_polvar_1_4,"medical,symbolic",0.360,6.105889185502609e-32,0.360,1090
856,EN_MS_LZcomplexity_5,"entropy,mex",0.360,6.652858110882125e-32,-0.360,1066
857,MF_armax_3_1_05_1_popt,model,0.359,8.488012064451056e-32,0.359,7255
858,MF_StateSpace_n4sid_1_05_1_popt,model,0.359,7.82528249250159e-32,0.359,7105
859,SY_SlidingWindow_sampen_s2_2,stationarity,0.359,7.262940217067502e-32,-0.359,629
860,SC_FluctAnal_2_dfa_50_0_logi_resac1,scaling,0.358,1.1809116900336972e-31,0.358,4118
861,TSTL_localdensity_5_40_ac_2_tauacden,"nonlinear,tstool",0.357,2.8781768235547452e-31,0.357,5358
862,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_iqr,"model,prediction,arfit,stationarity",0.356,2.7670417524368745e-31,-0.356,7013
863,CO_AddNoise_1_kraskov1_4_pdec,"correlation,AMI,entropy",0.356,3.594976386037714e-31,0.356,1297
864,CP_wavelet_varchg_sym2_5_10_001,"wavelet,varchg",0.356,2.569022014179441e-31,-0.356,1062
865,MF_armax_2_2_05_1_popt,model,0.355,5.106826942745228e-31,0.355,7321
866,MF_CompareTestSets_y_ar_best_uniform_25_01_1_rmserr_std,"model,prediction,arfit,stationarity",0.355,5.152399106511516e-31,-0.355,7012
867,MD_polvar_1_5,"medical,symbolic",0.355,5.238493763507185e-31,0.355,1087
868,EN_MS_LZcomplexity_4,"entropy,mex",0.355,4.924619109916471e-31,-0.355,1065
869,MF_FitSubsegments_ss_2_uniform_25_01_fpe_mean,"model,prediction",0.354,7.84521597624378e-31,-0.354,6965
870,NL_TSTL_dimensions_50_ac_fnnmar_co_mindiff,"nonlinear,tstool,scaling,dimension",0.354,4.133344540277426e-30,-0.354,5193
871,SC_FluctAnal_2_std_50_logi_resac1,scaling,0.354,6.291906551537894e-31,0.354,4022
872,ST_LocalExtrema_l100_minmax,"distribution,stationarity",0.354,6.160936748122139e-31,-0.354,3394
873,PH_Walker_runningvar_15_50_sw_ansarib_pval,trend,0.354,5.9907764415525525e-31,-0.354,2753
874,EN_MS_LZcomplexity_2,"entropy,mex",0.354,8.030112646692294e-31,-0.354,1063
875,SY_LocalGlobal_AC1_p5,stationarity,0.354,8.21821434047833e-31,-0.354,852
876,MF_armax_1_1_05_1_popt,model,0.353,1.1320056635310852e-30,0.353,7287
877,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_min,"model,prediction",0.353,9.922583959900027e-31,0.353,6985
878,MF_FitSubsegments_arma_2_2_uniform_25_01_p_2_std,"model,prediction",0.353,9.104186117521411e-31,-0.353,6978
879,NL_TSTL_LargestLyap_n1_01_001_3_1_4_ve_meanabsres,"nonlinear,tstool",0.353,1.6453832958345666e-30,0.353,5565
880,SC_FluctAnal_mag_2_dfa_50_2_logi_meanssr,scaling,0.353,1.0007382355526858e-30,0.353,4266
881,SC_FluctAnal_2_rsrange_50_logi_ratsplitminerr,scaling,0.353,8.640511850808402e-31,-0.353,4073
882,SC_FluctAnal_2_std_50_logi_stdssr,scaling,0.353,1.0886986647144206e-30,0.353,4027
883,SC_FluctAnal_2_std_50_logi_ratsplitminerr,scaling,0.353,9.495978486693461e-31,-0.353,4025
884,FC_Surprise_dist_50_3_udq_500_max,"information,symbolic",0.353,1.2460217173988188e-30,0.353,2413
885,NW_VisibilityGraph_norm_evparam1,"network,visibilityGraph",0.353,1.0299639676097858e-30,0.353,2120
886,SD_TSTL_surrogates_mi_100_2_trev_stdsurr,"nonlinear,tstool,correlation,surrogate",0.352,1.760826204847688e-30,-0.352,5693
887,NL_TSTL_dimensions_50_ac_fnnmar_bc_meandiff,"nonlinear,tstool,scaling,dimension",0.352,8.406169287242928e-30,-0.352,5172
888,ST_LocalExtrema_n100_minabsmin,"distribution,stationarity",0.352,1.612662448484166e-30,0.352,3461
889,SY_SlidingWindow_m_sampen10_10,stationarity,0.352,1.6488751908307134e-30,-0.352,573
890,MF_armax_3_1_05_1_ac3n,model,0.351,2.2221196047008967e-30,0.351,7249
891,SC_FluctAnal_2_dfa_50_0_logi_stdssr,scaling,0.351,1.887936674102336e-30,0.351,4123
892,EN_MS_LZcomplexity_6,"entropy,mex",0.351,2.050887319449205e-30,-0.351,1067
893,NL_TSTL_dimensions_50_ac_fnnmar_scr_bc_m3_pgone,"nonlinear,tstool,scaling,dimension",0.350,1.895078827427802e-29,-0.350,5229
894,SC_FluctAnal_mag_2_dfa_50_2_logi_ssr,scaling,0.350,4.016871330896525e-30,0.350,4261
895,SC_FluctAnal_2_dfa_50_1_logi_ratsplitminerr,scaling,0.350,3.8758880882320576e-30,-0.350,4145
896,SB_BinaryStats_iqr_longstretch0,"distribution,stationarity",0.350,3.481353492879265e-30,0.350,3550
897,ST_LocalExtrema_n100_medianabsmin,"distribution,stationarity",0.350,3.695545354942887e-30,0.350,3467
898,EN_MS_LZcomplexity_3,"entropy,mex",0.350,2.898646301300875e-30,-0.350,1064
899,NL_DVV_3_100_2_50_10_default_min,delayVectorVariance,0.350,3.544492777494873e-30,-0.350,1030
900,NL_TSTL_LargestLyap_n1_01_001_3_1_4_vse_intercept,"nonlinear,tstool",0.349,8.05594290142508e-30,0.349,5563
901,FC_Surprise_dist_100_5_q_500_min,"information,symbolic",0.349,4.7681039836540005e-30,-0.349,2324
902,SY_SlidingWindow_ac1_ent2_2,stationarity,0.349,5.6217869855094486e-30,-0.349,735
903,CO_CompareMinAMI_quantiles_2_80_conv4,"correlation,AMI",0.349,5.452140036938781e-30,0.349,469
904,MF_GARCHfit_ar_P1_Q1_lbq_pval_stde_1,model,0.348,8.00408532053874e-30,-0.348,7385
905,NL_MS_nlpe_fnn_mi_ac3n,"nonlinear,prediction,model,slow",0.348,1.3847805570284898e-29,0.348,6730
906,WL_coeffs_db3_1_wb50m,wavelet,0.348,7.60308044139703e-30,-0.348,6494
907,WL_cwt_sym2_32_stat_2_s_m,"wavelet,cwt",0.348,8.311300124752982e-30,-0.348,6464
908,SD_TSTL_surrogates_1_100_1_tc3_stdsurr,"nonlinear,tstool,correlation,surrogate",0.348,7.140829544524082e-30,-0.348,5630
909,SC_FluctAnal_2_dfa_50_0_logi_ratsplitminerr,scaling,0.348,6.831639809413778e-30,-0.348,4121
910,EX_MovingThreshold_01_002_minq,outliers,0.348,6.2620695032618075e-30,-0.348,3495
911,MF_StateSpace_n4sid_3_05_1_popt,model,0.347,1.3271931948784175e-29,0.347,7188
912,EN_MS_LZcomplexity_2_diff,"entropy,mex",0.347,1.105175492691091e-29,-0.347,1072
913,MF_StateSpace_n4sid_3_05_1_ftbth,model,0.346,1.65037221153086e-29,0.346,7186
914,NL_TSTL_dimensions_50_ac_fnnmar_bc_minscalingexp,"nonlinear,tstool,scaling,dimension",0.346,1.141809365470227e-28,0.346,5279
915,SC_FluctAnal_2_dfa_50_2_logi_stdssr,scaling,0.346,1.54836392726816e-29,0.346,4171
916,SY_RangeEvolve_nuql10,stationarity,0.346,1.4800487372282152e-29,-0.346,2280
917,NW_VisibilityGraph_norm_evparam2,"network,visibilityGraph",0.346,1.6858606611856776e-29,0.346,2121
918,PH_ForcePotential_sine_10_004_10_std,dynamicalSystem,0.346,1.7106864577015855e-29,0.346,1687
919,CO_CompareMinAMI_quantiles_2_80_min,"correlation,AMI",0.346,1.6755044438886138e-29,0.346,460
920,NL_MS_nlpe_3_ac_ac3n,"nonlinear,prediction,model",0.344,7.003271518688534e-29,0.344,6703
921,SP_Summaries_pgram_hamm_ac2,FourierSpectrum,0.344,4.1838305072810246e-29,0.344,4352
922,CO_Embed2_Shapes_tau_circle_01_ac2,"correlation,embedding",0.344,4.523850207155037e-29,0.344,2025
923,MF_FitSubsegments_arma_2_2_uniform_25_01_p_1_std,"model,prediction",0.343,5.389943850518205e-29,-0.343,6974
924,WL_DetailCoeffs_db3_max_wslesr_max,wavelet,0.343,4.7217550100784945e-29,0.343,6486
925,NL_TSTL_dimensions_50_ac_fnnmar_bc_meanm3,"nonlinear,tstool,scaling,dimension",0.343,3.341798329489673e-28,-0.343,5165
926,ST_LocalExtrema_l100_minabsmin,"distribution,stationarity",0.343,6.305420844487678e-29,-0.343,3395
927,jbtest,"hypothesistest,raw",0.343,6.053547881034045e-29,-0.343,964
928,SY_SlidingWindow_ac1_sampen10_1,stationarity,0.343,5.300922815284078e-29,-0.343,731
929,MF_GARCHfit_ar_P1_Q1_maxenglepval_stde,model,0.342,7.076195828543905e-29,-0.342,7384
930,MF_StateSpace_n4sid_3_05_1_ac3n,model,0.342,9.650461350394361e-29,0.342,7182
931,NL_TSTL_LargestLyap_n1_01_001_3_1_4_expfit_r2,"nonlinear,tstool",0.342,2.7661841552244594e-28,-0.342,5572
932,SP_Summaries_welch_rect_spect_shann_ent,FourierSpectrum,0.342,2.517860738940558e-28,-0.342,4498
933,SY_SlidingWindow_ac1_sampen5_10,stationarity,0.342,6.802617993432682e-29,-0.342,730
934,SY_SlidingWindow_sampen_ent2_2,stationarity,0.342,7.588638808897893e-29,-0.342,643
935,SY_SlidingWindow_m_sampen10_2,stationarity,0.342,8.705034724395834e-29,-0.342,572
936,MF_compare_GARCH_ar_1_3_1_3_mean_meanarchps,model,0.341,1.3114891523646827e-28,-0.341,7489
937,WL_cwt_db3_32_stat_2_s_m,"wavelet,cwt",0.341,1.3961609129294996e-28,-0.341,6438
938,NL_TSTL_LargestLyap_n1_01_001_3_mi_fnnmar_maxp,"nonlinear,tstool",0.341,2.298242616910086e-28,0.341,5522
939,SP_Summaries_fft_spect_shann_ent,FourierSpectrum,0.341,3.6927628931102998e-28,-0.341,4622
940,SC_FluctAnal_mag_2_dfa_50_2_logi_stdssr,scaling,0.341,1.288277886837708e-28,0.341,4267
941,FC_Surprise_T1_100_4_q_500_min,"information,symbolic",0.341,1.7118573449403683e-28,-0.341,2348
942,MF_GARCHfit_ar_P1_Q1_maxlbqpval_stde2,model,0.340,1.7337011389979677e-28,-0.340,7389
943,SP_Summaries_pgram_hamm_spect_shann_ent,FourierSpectrum,0.340,1.7861559100449857e-28,-0.340,4374
944,SC_FluctAnal_2_dfa_50_1_logi_ssr,scaling,0.340,1.5849316756687125e-28,0.340,4141
945,CO_CompareMinAMI_std1_2_80_min,"correlation,AMI",0.340,2.0019442727210688e-28,0.340,449
946,MF_compare_GARCH_ar_1_3_1_3_mean_meanlbqps,model,0.339,2.6644458176764642e-28,-0.339,7495
947,MF_FitSubsegments_arsbc_rand_25_01_sbcs_max,"model,prediction,arfit",0.339,2.727955454538251e-28,-0.339,6950
948,ST_LocalExtrema_l50_minmax,"distribution,stationarity",0.339,2.4601386269703463e-28,-0.339,3372
949,EN_MS_LZcomplexity_3_diff,"entropy,mex",0.339,3.004403433561683e-28,-0.339,1073
950,CP_ML_StepDetect_l1pwc_10_lambdamax,stepdetection,0.338,3.3828050546345597e-28,0.338,7596
951,MF_FitSubsegments_arma_2_2_uniform_25_01_q_1_std,"model,prediction",0.338,4.270309049170511e-28,-0.338,6982
952,MF_FitSubsegments_arsbc_uniform_25_01_sbcs_max,"model,prediction,arfit",0.338,4.176857924205021e-28,-0.338,6939
953,SC_FluctAnal_sign_2_dfa_50_2_logi_resac1,scaling,0.338,4.1591626758854425e-28,0.338,4286
954,SC_FluctAnal_2_nothing_50_logi_meanssr,scaling,0.338,3.383457680517794e-28,-0.338,3954
955,SY_SlidingWindow_ac1_ent2_1,stationarity,0.338,3.3148055014321696e-28,-0.338,734
956,SY_SlidingWindow_m_ent10_1,stationarity,0.338,3.90406358052026e-28,-0.338,580
957,NL_MS_nlpe_fnn_mi_popt,"nonlinear,prediction,model,slow",0.337,7.918198566889655e-28,0.337,6736
958,NL_MS_nlpe_2_mi_ac3n,"nonlinear,prediction,model",0.337,7.126726839526528e-28,0.337,6676
959,SY_DynWin_stdmean,stationarity,0.337,6.552692712786258e-28,-0.337,2128
960,CO_StickAngles_y_statav2_all_m,"correlation,stationarity",0.337,6.56692282039539e-28,-0.337,1921
961,MF_compare_GARCH_ar_1_3_1_3_max_meanarchps,model,0.336,1.0394309181777942e-27,-0.336,7488
962,MF_GARCHfit_ar_P1_Q2_lbq_pval_stde_5,model,0.336,7.763060841894875e-28,-0.336,7443
963,WL_coeffs_db3_2_wb1m,wavelet,0.336,1.1968072671595228e-27,-0.336,6507
964,FC_Surprise_dist_100_4_q_500_min,"information,symbolic",0.336,8.324219281983959e-28,-0.336,2316
965,IN_AutoMutualInfoStats_40_kraskov1_4_pminima,"information,correlation,AMI",0.336,8.431755280540818e-28,-0.336,371
966,MF_compare_GARCH_ar_1_3_1_3_max_meanlbqps,model,0.335,1.2380235646124713e-27,-0.335,7494
967,EX_MovingThreshold_1_002_minq,outliers,0.335,1.0616331077890606e-27,-0.335,3517
968,IN_AutoMutualInfoStats_diff_20_kraskov1_4_mami,"information,correlation,AMI",0.335,1.3320285045906157e-27,0.335,434
969,MF_ExpSmoothing_05_best_mms,model,0.334,1.824224379591337e-27,-0.334,7340
970,NL_TSTL_LargestLyap_n1_01_001_3_1_4_ve_minbad,"nonlinear,tstool",0.334,3.1244487879909707e-27,-0.334,5569
